rank,feature,mean_abs_shap
597,cnn_embedding_2001,0.002468961443994999
598,cnn_embedding_025,0.002467770432872385
599,cnn_embedding_1913,0.0024667042524058047
600,cnn_embedding_438,0.002457724943681683
601,cnn_embedding_1828,0.002457340918802231
602,cnn_embedding_142,0.0024552218960636196
603,cnn_embedding_386,0.0024538020079489797
604,cnn_embedding_1183,0.0024522715311192655
605,cnn_embedding_1607,0.0024521885379833464
606,cnn_embedding_927,0.002450562784174437
607,cnn_embedding_073,0.0024465931700987653
608,cnn_embedding_1560,0.0024430683349123683
609,cnn_embedding_171,0.002433145484026511
610,cnn_embedding_668,0.002427520717731113
611,cnn_embedding_1465,0.0024261678851651425
612,cnn_embedding_705,0.002424698210351295
613,cnn_embedding_418,0.0024207777615856685
614,cnn_embedding_1416,0.0024187978713712255
615,cnn_embedding_1901,0.002413942026109339
616,cnn_embedding_697,0.002410737867791113
617,cnn_embedding_923,0.002409008397762591
618,cnn_embedding_859,0.0024054035621752234
619,cnn_embedding_338,0.0024042116197051655
620,cnn_embedding_1148,0.0024002966710909845
621,cnn_embedding_406,0.002400129022340991
622,cnn_embedding_382,0.002399732719624126
623,cnn_embedding_952,0.002399696478818214
624,cnn_embedding_1133,0.002396756516048981
625,cnn_embedding_023,0.002396299451845607
626,cnn_embedding_1880,0.002394852822021676
627,cnn_embedding_399,0.002392960349510531
628,cnn_embedding_1409,0.0023927688498730504
629,cnn_embedding_1672,0.00239132681048293
630,cnn_embedding_1539,0.0023898204937040646
631,cnn_embedding_1670,0.0023885123428240007
632,cnn_embedding_479,0.00238695698213931
633,cnn_embedding_170,0.002385727008409333
634,cnn_embedding_1190,0.0023817444476179617
635,cnn_embedding_1143,0.0023812294085132635
