Id,num_faces,largest_face_area_ratio,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral,emotion_unknown
6TfI7Z2L7Xw,2,0.15310574804907445,0,0,0,1,0,0,0,0
jpQqr3JQs84,1,0.002492911388597147,0,0,0,0,1,0,0,0
cpx4ZdTMmbE,0,0.0,1,0,0,0,0,0,0,0
IEtPy0o8i0M,1,0.11086507355903955,0,0,0,0,0,0,1,0
k5s1cMNTmGs,0,0.0,0,0,1,0,0,0,0,0
AQWeO5wMekQ,2,0.023051299439940876,0,0,0,0,0,0,1,0
-RCnNyD0L-s,1,0.0427577999521711,0,0,0,1,0,0,0,0
0OGZMfVQROY,1,0.025386097294899122,0,0,0,1,0,0,0,0
H0cL6X0NMk8,0,0.0,0,0,0,0,0,0,1,0
VYLJLxKBhSU,3,0.0038028306993207178,0,0,1,0,0,0,0,0
gYgveD5B-V0,5,0.01669508791565022,0,0,1,0,0,0,0,0
wM5NHC97JBw,2,0.008591864358259045,0,0,0,0,1,0,0,0
XY-hOqcPGCY,2,0.013242160540774218,0,0,0,1,0,0,0,0
QmMHP6JxU4s,2,0.02696199549241606,0,0,0,1,0,0,0,0
g6hQcdjcI9Y,1,0.12624064420524747,1,0,0,0,0,0,0,0
qIxP8OgAg44,4,0.06527302789059225,0,0,0,0,0,0,1,0
GnD7IQ48IQE,1,0.05859094502145581,0,0,0,1,0,0,0,0
i520aRuZXLo,1,0.3015481876326319,0,0,0,1,0,0,0,0
uN84HhcdIws,3,0.14768142796780379,0,0,0,1,0,0,0,0
fbjYkPKRm-8,0,0.0,0,0,1,0,0,0,0,0
a7RoP1LKMeM,1,0.009735612845404628,0,0,0,0,0,1,0,0
ixQbCXLUUj8,0,0.0,1,0,0,0,0,0,0,0
Ntmhe4EUgpE,2,0.0019239200109505974,0,0,0,0,0,0,1,0
-LKVUarhtvE,0,0.0,0,0,0,1,0,0,0,0
pvimAM_SLic,1,0.04413305383277475,0,0,0,0,0,0,1,0
Lv4yoQKJ12s,0,0.0,0,0,0,0,1,0,0,0
1-NxodiGPCU,0,0.0,0,0,0,0,0,0,1,0
iI48g7YTZFA,3,0.08082835451711465,0,0,0,0,0,0,1,0
Mus_vwhTCq0,0,0.0,0,0,0,0,0,0,1,0
VyaxDWLe6A4,0,0.0,0,0,0,1,0,0,0,0
pGzssFNtWXw,1,0.06954298824156366,1,0,0,0,0,0,0,0
wRccvEsIybA,3,0.08141903455705081,0,0,0,0,0,0,1,0
p-MNSLsjjdo,0,0.0,0,0,0,0,0,1,0,0
eeGx5zc90hQ,3,0.02299215140326649,0,0,0,0,0,0,1,0
IeVY8u6Y-z4,0,0.0,1,0,0,0,0,0,0,0
VWHlPH23P-w,2,0.046089243140975907,0,0,0,0,0,0,1,0
OfI-XpYAqM0,0,0.0,0,0,0,1,0,0,0,0
4IFexZ5apzw,1,0.060118933118361986,0,0,0,0,0,0,1,0
kidmmP_HGXU,2,0.29648370331461366,0,0,1,0,0,0,0,0
R-s2mZvskT4,2,0.02331027750456744,0,0,0,0,0,0,1,0
oFF134_iokI,1,0.013162100673125678,0,0,0,1,0,0,0,0
6AxCoMbiZfk,1,0.1780619521722838,0,0,0,0,1,0,0,0
IVhoIcvACR4,1,0.14523640859231313,0,0,0,0,1,0,0,0
2JOqNqoaQ70,1,0.01561386989391167,0,0,1,0,0,0,0,0
HpRQx020GDE,4,0.01608778990495921,0,0,0,0,0,0,1,0
3xH1vBuDbBA,3,0.05150902894160765,0,0,0,0,0,0,1,0
li94gCM6zIs,1,0.08809183752917711,0,0,0,0,0,0,1,0
SxwMTAy1gP0,1,0.06522225096988525,0,0,0,1,0,0,0,0
Y80ZTbjtz5c,0,0.0,1,0,0,0,0,0,0,0
AWkvzycD5PE,1,0.030756971467386495,0,0,0,0,1,0,0,0
N9K2p54k9GA,0,0.0,1,0,0,0,0,0,0,0
qIruO8iKZsQ,0,0.0,0,0,0,0,1,0,0,0
ZjS6rLKnU0c,6,0.018164411780429268,0,0,0,1,0,0,0,0
ZgyU0LyWZ9M,1,0.07717696704349288,0,0,0,1,0,0,0,0
zjzGlXD6bsQ,3,0.018775123734419846,1,0,0,0,0,0,0,0
HkB9VJdu27M,2,0.1629300828393525,0,0,0,0,0,0,1,0
ce28TIoa4ao,0,0.0,0,0,0,0,1,0,0,0
L0rCE9fE6T4,1,0.08853398506890396,1,0,0,0,0,0,0,0
U_gANjtv28g,0,0.0,0,0,1,0,0,0,0,0
lN-rVlMIJZs,0,0.0,0,0,0,0,0,0,1,0
AGjxX4gvaqk,6,0.07055625668275146,0,0,0,0,0,0,1,0
UOgvbS4GkF0,0,0.0,0,0,0,0,0,0,1,0
7a5gM7t8TZo,2,0.03955344090852047,0,0,0,1,0,0,0,0
YlYoAiMKGC4,0,0.0,0,0,1,0,0,0,0,0
eEvjPwb8y4U,2,0.023759607012065847,0,0,1,0,0,0,0,0
EumXak7TyQ0,0,0.0,0,0,0,1,0,0,0,0
HlBYdiXdUa8,5,0.003017095256269992,0,0,0,0,0,0,1,0
nDTeSb0TzbQ,0,0.0,0,0,1,0,0,0,0,0
Nb7WLJrW_PU,7,0.022166839003900048,0,0,0,1,0,0,0,0
YSoJPA8-oHc,1,0.10783270074323544,0,0,0,1,0,0,0,0
QRpDIdPFUXg,3,0.3156079354200796,0,0,0,0,1,0,0,0
sVF_SlzxBJ4,1,0.01678693343847044,1,0,0,0,0,0,0,0
r-7UBVzjO8Y,0,0.0,1,0,0,0,0,0,0,0
Ec9s-t75lMw,1,0.01851354426485462,0,0,0,1,0,0,0,0
ENrzD9HAZK4,0,0.0,0,0,1,0,0,0,0,0
W4DnuQOtA8E,2,0.02078034749971064,1,0,0,0,0,0,0,0
Cyskqnp1j64,0,0.0,0,0,0,1,0,0,0,0
tLcnJEMnlTs,0,0.0,0,0,0,0,1,0,0,0
E9-x3jRSQvQ,1,0.06931581533406492,0,0,0,0,0,1,0,0
BzpIB5TJ7LI,1,0.08090093545931268,0,0,0,0,0,0,1,0
jzRSDvEn3ms,0,0.0,0,0,0,0,0,0,1,0
z4kW6CUq5F0,2,0.0010929190648478956,0,0,0,1,0,0,0,0
ppxNZX4MDd8,1,0.0965401846550675,0,0,0,0,0,1,0,0
GeG3st-2wCE,1,0.17704128084222198,1,0,0,0,0,0,0,0
t-lMIGV-dUI,1,0.06311474945207414,0,0,0,0,1,0,0,0
-q7EvLhOK08,0,0.0,0,0,0,0,0,0,1,0
06xFhUHFnx8,1,0.12507985334181285,0,0,1,0,0,0,0,0
Vmb1tqYqyII,1,0.11423599765809134,0,0,0,1,0,0,0,0
1vPL9rR0p3Q,1,0.06104543193289108,0,0,0,0,0,1,0,0
zxYjTTXc-J8,48,0.0035168912633162107,0,0,1,0,0,0,0,0
eCxPAdcV1y8,1,0.32389224690543716,0,0,0,0,0,0,1,0
3KPYIaks1UY,0,0.0,0,0,0,0,1,0,0,0
mXVGIb3bzHI,2,0.07430590346177723,0,0,0,1,0,0,0,0
6PtiY-ev2qA,0,0.0,0,0,0,0,1,0,0,0
qQHWOA_ikHQ,1,0.06976157235297048,0,0,0,1,0,0,0,0
0Xi2rurVAvs,0,0.0,0,0,0,0,0,0,1,0
SpeSpA3e56A,0,0.0,0,0,0,1,0,0,0,0
fb7T1v_VHpE,0,0.0,0,0,0,0,1,0,0,0
0e3GPea1Tyg,50,0.14729495224589154,0,0,0,0,1,0,0,0
zNV2TOF2PC0,0,0.0,0,0,0,0,0,0,1,0
YNaBoKLX52M,1,0.43074807957940925,0,0,0,0,0,0,1,0
NblR01hHK6U,0,0.0,0,0,0,1,0,0,0,0
CO5E-VoR3sA,3,0.20790033426828433,0,0,0,0,0,0,1,0
jG8Feqn6Z0E,0,0.0,0,0,0,1,0,0,0,0
h5st8mluVUo,1,0.183234925189833,0,0,0,1,0,0,0,0
QxGVgXf_LNk,2,0.04662135912715005,0,0,0,1,0,0,0,0
w4jI97DiHF8,6,0.08413272688569275,0,0,1,0,0,0,0,0
7S0EshM9lM4,0,0.0,0,0,0,1,0,0,0,0
QDjci1ODoBs,0,0.0,1,0,0,0,0,0,0,0
LO0PgyPWE3o,0,0.0,0,0,0,1,0,0,0,0
1s5iz6ml-qA,2,0.11558704912406925,0,0,0,1,0,0,0,0
M8NFhjj0bUk,2,0.0962082893735275,0,0,0,0,0,0,1,0
h4T_LlK1VE4,1,0.031193224419765405,0,0,0,0,0,0,1,0
xosZKMYZ5JY,2,0.11833834508267121,0,0,0,1,0,0,0,0
kbulCM90w8w,1,0.0033674066035625097,0,0,0,0,0,0,1,0
QItug8-BuSc,2,0.0010233620308402653,0,0,0,1,0,0,0,0
H2nY7Tu1Qgs,1,0.028334688482068486,0,0,0,1,0,0,0,0
LnA7Au-DLUM,1,0.15108083027054678,0,0,0,1,0,0,0,0
j7GfAbZ0xWM,2,0.00902411852779854,0,0,0,0,1,0,0,0
5BS4JXzq50w,2,0.05464306737219734,0,0,0,1,0,0,0,0
mr9kK0_7x08,2,0.01908452385063457,0,0,0,1,0,0,0,0
w0EmwhiTD74,0,0.0,0,0,0,0,1,0,0,0
3tyYsfl4DlA,1,0.1115109002707282,0,0,0,0,1,0,0,0
FXIlAed9_xc,1,0.08937375229328862,0,0,0,0,1,0,0,0
btaEDH775ko,7,0.03995882872579639,0,0,0,0,0,0,1,0
UEJbKLZ7RmM,0,0.0,0,0,0,0,0,0,1,0
XkhMw2KIp_4,4,0.018568731066035172,0,0,0,1,0,0,0,0
I8yJkIuvPvM,2,0.06117871101755251,0,0,1,0,0,0,0,0
dDagv6SA8nw,0,0.0,1,0,0,0,0,0,0,0
DTBu4tigSDo,2,0.041417693223606875,0,0,1,0,0,0,0,0
bs40BtGpuCA,1,0.009089109206288413,1,0,0,0,0,0,0,0
EwAkH19MB-I,0,0.0,0,0,0,1,0,0,0,0
bCu0Z71QRF0,0,0.0,0,0,0,0,1,0,0,0
YDr4ITrp7YI,1,0.17513374116504868,0,0,1,0,0,0,0,0
yD64OsqrZ_g,0,0.0,1,0,0,0,0,0,0,0
OZ_xhkg32nk,0,0.0,1,0,0,0,0,0,0,0
8kJacGNg_9w,3,0.10685471961457552,0,0,0,0,0,0,1,0
IZpiUSU4VOI,0,0.0,0,0,0,1,0,0,0,0
ts0d7I6m7GE,1,0.162368322679001,0,0,0,1,0,0,0,0
sdkIvUu1eZg,2,0.001453213522375639,0,0,0,1,0,0,0,0
oMA7o8olHzY,4,0.06866044317737387,1,0,0,0,0,0,0,0
dW7n2UP60bk,2,0.012804384925920103,0,0,0,0,0,0,1,0
Cr8N3xwvonY,1,0.09805812547846371,0,0,1,0,0,0,0,0
j-PrAczOGb0,0,0.0,1,0,0,0,0,0,0,0
UdfSrJvqY_E,0,0.0,0,0,1,0,0,0,0,0
AfjrpjqdQxI,2,0.06924911292415153,1,0,0,0,0,0,0,0
HEfHFsfGXjs,0,0.0,0,0,1,0,0,0,0,0
WK01gDq8d6A,3,0.014146291019826928,0,0,1,0,0,0,0,0
JT0wx27J9xs,0,0.0,0,0,0,0,0,0,1,0
Kd0Fnx0QYhI,4,0.0638198544958262,0,0,0,1,0,0,0,0
p_di4Zn4wz4,0,0.0,0,0,1,0,0,0,0,0
GDEVOCTW4qk,4,0.09303347982995547,0,0,0,0,0,0,1,0
fA5Z2e86Hns,1,0.04891929116481101,0,0,0,0,0,0,1,0
FsdWNU--qsU,1,0.16424182294018566,0,0,1,0,0,0,0,0
nsnyl8llfH4,1,0.08051742043033856,0,0,0,1,0,0,0,0
whJgPudKgE0,1,0.20558284798398946,1,0,0,0,0,0,0,0
Gzy_nCkn88U,0,0.0,0,0,1,0,0,0,0,0
SrU9YDoXE88,0,0.0,1,0,0,0,0,0,0,0
LOhu1AmuOGo,0,0.0,0,0,0,0,0,0,1,0
7vQyrlW8ahw,0,0.0,0,0,0,1,0,0,0,0
sp7Ofgpfxoc,1,0.007868312775915709,1,0,0,0,0,0,0,0
6m3SJMz2LRU,2,0.06712271181020747,0,0,1,0,0,0,0,0
7Fjn4GRw8qE,0,0.0,1,0,0,0,0,0,0,0
5KrRqeZbmrs,2,0.16193345846175866,0,0,0,0,1,0,0,0
8GxqvnQyaxs,5,0.01669777325322381,0,0,0,0,0,1,0,0
GlZtlTon7_I,0,0.0,0,0,0,1,0,0,0,0
gIEGN5rV2JY,0,0.0,0,0,0,0,0,0,1,0
OxGsU8oIWjY,0,0.0,0,0,0,0,0,1,0,0
yWwfNmIIc_Q,0,0.0,0,0,1,0,0,0,0,0
nV0PAyP0laA,0,0.0,0,0,0,1,0,0,0,0
BDd-5qCiL-A,2,0.07043955439031455,0,0,0,0,0,0,1,0
HoyMs7XXSbw,1,0.08499974623606452,0,0,0,1,0,0,0,0
DPZzrlFCD_I,1,0.010752564638766367,0,0,0,1,0,0,0,0
fY9UhIxitYM,1,0.08726318566830286,0,0,0,0,0,0,1,0
CFXfSBR5Q9w,0,0.0,0,0,0,1,0,0,0,0
QxZ_iPldGtI,1,0.1204635236469475,0,0,0,1,0,0,0,0
TudhYwBrgYg,2,0.02283104025690136,0,0,0,1,0,0,0,0
t-_VPRCtiUg,0,0.0,0,0,0,1,0,0,0,0
0SnTzvCH6lc,1,0.00044940885143458017,0,0,1,0,0,0,0,0
N1uHX_WQsEY,0,0.0,1,0,0,0,0,0,0,0
HsLup7yy-6I,2,0.29576071497272777,1,0,0,0,0,0,0,0
mKz7quQlx1U,1,0.17807547632737586,0,0,0,0,0,1,0,0
Km_UKeV7Ym4,0,0.0,1,0,0,0,0,0,0,0
Fefm-ro61Rk,0,0.0,0,0,0,1,0,0,0,0
asX-pWFvS-o,2,0.03224577181980799,1,0,0,0,0,0,0,0
SiZ4VkqhGT8,0,0.0,0,0,0,0,1,0,0,0
pF2mNC4EXfA,3,0.01850704562143619,0,0,1,0,0,0,0,0
ygrgkc0rYd8,1,0.15484485973530454,0,0,0,0,0,0,1,0
auLmekEsaak,1,0.03517887942628274,0,0,0,0,1,0,0,0
RwTAgom_VX8,1,0.1859211891645959,0,0,1,0,0,0,0,0
gZuDMKXWU_E,0,0.0,0,0,0,0,0,0,1,0
JpLJY0s9a2A,1,0.20015250262157577,1,0,0,0,0,0,0,0
r2kXXcla8Bk,1,0.0003664886738665195,0,0,0,0,0,0,1,0
KU6vIDpNaxw,0,0.0,1,0,0,0,0,0,0,0
-378LN_fUqE,1,0.0659040874398473,0,0,0,1,0,0,0,0
z8XF2TByVbI,1,0.15350434521325346,0,0,0,0,0,0,1,0
faJM9iQZMbQ,2,0.001959760103259719,0,0,1,0,0,0,0,0
6p5x0nxtqVs,1,0.01544428864264723,1,0,0,0,0,0,0,0
t95aLo7R1NM,2,0.1006336548194425,0,0,1,0,0,0,0,0
aMoZbJ39rwg,0,0.0,0,0,0,1,0,0,0,0
QiFTTQyKc3w,0,0.0,0,0,0,0,0,0,1,0
ZAYZWgGxKO4,2,0.12172408335090343,0,0,0,0,0,0,1,0
_TM3lnF58Hc,4,0.12034193372187373,0,0,0,0,0,0,1,0
IrdYueB9pY4,0,0.0,0,0,0,0,1,0,0,0
hNWz9o6CSyM,2,0.033330615273068055,0,0,0,0,1,0,0,0
gqibxjObZ-I,2,0.15478745130367316,0,0,0,0,0,0,1,0
1PnVor36_40,0,0.0,0,0,0,0,0,0,1,0
bHIhgxav9LY,0,0.0,0,0,0,0,0,0,1,0
nVZhV7M3mNE,1,0.010536459543700402,0,0,0,0,0,0,1,0
PV1MlxtpIJs,2,0.002097081766211583,0,0,1,0,0,0,0,0
yQl-RYrbRas,1,0.10651841195793281,0,0,1,0,0,0,0,0
63qn9w-a2ok,1,0.05318623340056244,1,0,0,0,0,0,0,0
UkUskA-stM8,4,0.04005536116742544,0,0,0,0,0,0,1,0
Ze0kq-ROeaU,9,0.01807832381052928,1,0,0,0,0,0,0,0
9zNPFcn3pAw,0,0.0,0,0,0,1,0,0,0,0
NDjNX3nEfYo,10,0.014270742983160289,0,0,0,1,0,0,0,0
kqCNV2Xu6tI,0,0.0,0,0,0,0,1,0,0,0
ip7gRmrN8TA,1,0.03694544920883345,0,0,0,0,0,0,1,0
JhdRv3KNHXA,2,0.0017056247729427317,0,0,1,0,0,0,0,0
vtqtyyGZvXM,1,0.04112968023228202,0,0,0,0,0,1,0,0
fmOP68S5v7c,1,0.08235259231563254,0,0,0,0,0,0,1,0
njdJeu95p6s,0,0.0,0,0,0,0,1,0,0,0
9mGtJ2p9Zas,2,0.02978124384485151,0,0,0,0,0,0,1,0
EgK0CQdTXSI,9,0.01765931049872557,0,0,0,0,0,0,1,0
obUnEqsTmLg,0,0.0,0,0,0,0,1,0,0,0
LL3kVtc-4vY,0,0.0,0,0,0,0,0,0,1,0
KrMvtS7DAlM,0,0.0,0,0,0,0,0,0,1,0
LTikuFFr7JA,1,0.08616646998217826,0,0,0,0,0,0,1,0
sHCHEykUxP4,0,0.0,0,0,0,1,0,0,0,0
J0KHiiTtt4w,0,0.0,0,0,0,1,0,0,0,0
daQcxVqQJsI,1,0.0029377364912109745,0,0,0,1,0,0,0,0
7LjC-nUPrNg,2,0.07243244277817666,0,0,0,1,0,0,0,0
OeHjN4oWVfk,0,0.0,0,0,0,0,0,0,1,0
M6XiFKB7j0w,3,0.29853965683346084,0,0,0,0,0,0,1,0
araeHtN_3Lk,0,0.0,0,0,0,0,0,0,1,0
fp2EZbbuMa0,1,0.04236172116464192,0,0,0,0,1,0,0,0
a40VeD8YxiU,0,0.0,1,0,0,0,0,0,0,0
vng1eJyoL5w,1,0.12178464655112142,1,0,0,0,0,0,0,0
7W194GQ6fHI,0,0.0,0,0,0,0,0,0,1,0
0lWSYxPJYLo,2,0.0011026169430136987,0,0,1,0,0,0,0,0
ayXxwJJId_c,1,0.10455003746342931,0,0,0,1,0,0,0,0
XFDM1ip5HdU,0,0.0,0,0,0,0,1,0,0,0
u240yK8_fVM,2,0.38928748971432164,0,0,0,0,1,0,0,0
bqAhJcSQQG4,4,0.15251541845135055,0,0,1,0,0,0,0,0
nNDtwhUPG18,1,0.0007693142512531873,0,0,1,0,0,0,0,0
P6ODTQKhaXk,0,0.0,0,0,1,0,0,0,0,0
7fgCfC3bM0U,1,0.3035355685042709,0,0,1,0,0,0,0,0
XDf2nhfxVzg,1,0.0891124038812571,1,0,0,0,0,0,0,0
GESBI9pWWmI,6,0.08089896333868334,0,0,1,0,0,0,0,0
F4Y3Pkn95GI,1,0.09966364071895113,0,0,1,0,0,0,0,0
fB7nyxXaczY,1,0.057493400120923376,0,0,0,1,0,0,0,0
AeJ9q45PfD0,0,0.0,0,0,0,0,1,0,0,0
06w3-l1AzFk,1,0.049818738760926254,0,0,1,0,0,0,0,0
KHSdObeUdxI,0,0.0,0,0,0,1,0,0,0,0
HiTqIyx6tBU,3,0.8676359014115749,0,0,0,1,0,0,0,0
Sh3Fl_Rhcw4,0,0.0,0,0,1,0,0,0,0,0
FGgGLLhbf78,1,0.014304627803464124,1,0,0,0,0,0,0,0
ST-653teD1U,2,0.09096256392941642,0,0,0,0,0,1,0,0
RigmjdQQE6g,1,0.13571254982511316,0,0,0,1,0,0,0,0
I1AeAY8nn_s,1,0.018784765027263575,0,0,1,0,0,0,0,0
rk95JDlI9es,1,0.15570994828825355,0,0,0,1,0,0,0,0
YfmHi9U9bwM,1,0.030719920287704858,0,0,0,1,0,0,0,0
4fuHzC9aTik,1,0.06802478012496067,0,0,0,0,0,0,1,0
mW-C7WE1xOs,3,0.07321104098804064,0,0,0,0,0,0,1,0
0GCuvcTI090,2,0.0636968226575406,0,0,0,0,0,0,1,0
PUBnqS1qcvk,2,0.024644781592860453,0,0,0,0,0,0,1,0
tj1D9KAYV1E,2,0.07159633090282792,0,0,0,0,0,0,1,0
YoIMqgxs1mI,1,0.06995361845036231,1,0,0,0,0,0,0,0
j0YdqFPbSpc,3,0.06676674379946133,1,0,0,0,0,0,0,0
jEEUmfW0qFQ,0,0.0,0,0,0,1,0,0,0,0
d3nP2mbjB_M,0,0.0,1,0,0,0,0,0,0,0
Vr6XYTeivPs,2,0.06530785305831159,0,0,0,1,0,0,0,0
5JcZsNxT2BM,0,0.0,0,0,1,0,0,0,0,0
c25eRhYDXa8,3,0.07049208921931495,0,0,0,0,1,0,0,0
_CTUs_2hq6Y,0,0.0,0,0,0,0,1,0,0,0
0Kvw2BPKjz0,3,0.0049762625007618525,0,0,0,0,1,0,0,0
zyVZ73CBR7Y,1,0.10372694800049229,0,0,0,0,0,0,1,0
QCI2KYhC8vk,1,0.002978647052688075,0,0,0,1,0,0,0,0
xdJwG_9kF8s,2,0.06874399345786414,0,0,1,0,0,0,0,0
1R97tphpD_M,0,0.0,0,0,0,1,0,0,0,0
dlSw0OicMII,0,0.0,0,0,0,0,1,0,0,0
65vK_gbsgwI,1,0.09488112763725035,0,0,1,0,0,0,0,0
l-qNOrlYT7Y,0,0.0,0,0,0,1,0,0,0,0
YLWjn0TFH3U,1,0.09604901489360095,1,0,0,0,0,0,0,0
r7qliVpGEk0,1,0.017141730293284734,0,0,0,1,0,0,0,0
RfRGIhrWWFI,3,0.03536768104862782,0,0,0,1,0,0,0,0
thBg1Uo5LIc,2,0.26775830263652856,1,0,0,0,0,0,0,0
bdUVehx6UBU,0,0.0,0,0,0,0,0,0,1,0
QMbHLF_zwjs,0,0.0,0,0,0,0,0,0,1,0
QtVL76gh09U,2,0.3313288556551,0,0,0,1,0,0,0,0
7box15ryvx8,1,0.0007207843229526626,0,0,0,1,0,0,0,0
FMtayizdFiw,0,0.0,0,0,0,0,0,0,1,0
T9lpyl0ibiY,0,0.0,0,0,0,1,0,0,0,0
y0zZqHOZq7M,0,0.0,0,0,0,0,1,0,0,0
K8O3bpR4mdQ,0,0.0,1,0,0,0,0,0,0,0
rutcoSAy2ow,0,0.0,1,0,0,0,0,0,0,0
Wnv_JJIIxKk,0,0.0,0,0,1,0,0,0,0,0
DX1ifYxzr3M,0,0.0,0,0,0,1,0,0,0,0
PRSoRkM8GcM,0,0.0,0,0,0,0,0,0,1,0
d-o3eB9sfls,0,0.0,1,0,0,0,0,0,0,0
EQmjXM4VK2U,0,0.0,0,0,0,0,0,0,1,0
Xu1Qo-WFQFo,1,0.061473869078246125,0,0,1,0,0,0,0,0
n4vusY2-rkQ,0,0.0,0,0,0,1,0,0,0,0
FDgHVNbCcEU,1,0.32845336194766334,1,0,0,0,0,0,0,0
jBZRZ9--rUs,0,0.0,0,0,1,0,0,0,0,0
A0MYr3IqZAY,3,0.12801434081227045,0,0,0,0,0,0,1,0
ntfProwNYkE,2,0.18067587172894112,0,0,0,0,0,0,1,0
jr9XRmWNpfw,0,0.0,0,0,0,0,1,0,0,0
nFCrqZE69xw,1,0.0005687562387659758,0,0,1,0,0,0,0,0
Rgx8dpiPwpA,1,0.008344522246643464,0,0,0,0,0,0,1,0
IsGWMxZhlOY,6,0.05499243937266126,0,0,0,1,0,0,0,0
l34boCGuYZU,0,0.0,0,0,1,0,0,0,0,0
OK6_wnN0rew,0,0.0,0,0,0,1,0,0,0,0
gKZPPYWTtvc,3,0.173973694901033,0,0,0,0,0,0,1,0
b1gIqVsRoaw,1,0.107521529518696,0,0,1,0,0,0,0,0
ZL4yYHdDSWs,0,0.0,0,0,0,0,1,0,0,0
AdZ9kGwqkTM,0,0.0,0,0,0,0,1,0,0,0
9P6rdqiybaw,0,0.0,0,0,0,0,1,0,0,0
MrUhzYdcX6w,0,0.0,0,0,0,1,0,0,0,0
Wk-isKUjWBQ,1,0.02506902392419761,0,0,0,1,0,0,0,0
rE5hgHDIbcE,0,0.0,0,0,0,0,1,0,0,0
VRnEpEcWieU,2,0.05827028584788069,0,0,0,0,1,0,0,0
p3qvj9hO_Bo,0,0.0,0,0,1,0,0,0,0,0
V_m7Ik9NZWk,4,0.09402403204075603,0,0,0,0,1,0,0,0
eBQQa65X6F0,0,0.0,0,0,1,0,0,0,0,0
LYpKwt4Za_4,4,0.021300340730094833,0,0,0,0,1,0,0,0
rGVtTYsv_i8,0,0.0,0,0,0,1,0,0,0,0
BYbSGBi1bBA,0,0.0,0,0,0,1,0,0,0,0
8o-VGnFaStg,0,0.0,0,0,1,0,0,0,0,0
b_yCj6fXtlA,2,0.13144241254630085,1,0,0,0,0,0,0,0
zlGEsR1DQPw,0,0.0,1,0,0,0,0,0,0,0
6Sl-1X58ObY,0,0.0,0,0,0,0,1,0,0,0
7e_yVm-vcPM,1,0.12523010625395728,0,0,1,0,0,0,0,0
3TovcF1j3bE,1,0.03507479543629112,0,0,0,0,1,0,0,0
29ZP8ADQJ1Y,2,0.024434092321674445,0,0,0,1,0,0,0,0
HtJa9jJdzac,0,0.0,0,0,1,0,0,0,0,0
v-mWK_kcZMs,0,0.0,0,0,1,0,0,0,0,0
rJLtT0QXoPo,0,0.0,0,0,1,0,0,0,0,0
hJTy_8Dtbsc,1,0.0004626460675434727,0,0,0,0,0,1,0,0
p2tAqCl5Qig,2,0.1954629222919084,0,0,1,0,0,0,0,0
cSsIyt4kbCU,3,0.05526489250090132,0,0,0,0,0,1,0,0
aztdMwYrF4k,4,0.020735956855226303,0,0,0,1,0,0,0,0
YVDJqipoohc,2,0.12800961245972986,0,0,0,1,0,0,0,0
V4Uuxg6jmbo,1,0.2072447138698696,0,0,0,0,1,0,0,0
lG2dXobAXLI,0,0.0,0,0,1,0,0,0,0,0
ww_FFS8yjlc,2,0.09214780996696087,0,0,0,0,1,0,0,0
kTXTPe3wahc,0,0.0,0,0,0,1,0,0,0,0
5NX-U36VDis,0,0.0,1,0,0,0,0,0,0,0
zOIYAHCeKII,0,0.0,0,0,0,1,0,0,0,0
DDgnb9iAWtY,4,0.05602470668892844,0,0,0,1,0,0,0,0
RQdxHi4_Pvc,0,0.0,0,0,0,0,1,0,0,0
vBzPsY3D58k,1,0.050581325102164856,0,0,0,1,0,0,0,0
qOsp6IMqnn0,1,0.032540898143073115,0,0,0,1,0,0,0,0
HdsWYOZ8iqM,0,0.0,0,0,0,1,0,0,0,0
s9omkhY9DpU,0,0.0,0,0,0,0,0,0,1,0
0ZgXj-OiT0s,2,0.0014381716942693857,0,0,0,1,0,0,0,0
s9F8pu5KfyM,0,0.0,0,0,1,0,0,0,0,0
F5pgG1M_h_U,2,0.06485786083581034,0,0,0,0,0,0,1,0
9XN57BhyZwk,3,0.03872879697303991,1,0,0,0,0,0,0,0
OwNr_WCpzRc,0,0.0,0,0,1,0,0,0,0,0
ithpKqYOvd0,1,0.4149367497964785,0,0,1,0,0,0,0,0
vKA4w2O61Xo,2,0.043227532546173585,0,0,1,0,0,0,0,0
tccTiVeQKA4,0,0.0,0,0,0,0,0,0,1,0
kNZV3Bry5UU,2,0.012646961252583222,0,0,0,1,0,0,0,0
cvLbjQ11GAM,4,0.11951741854276103,1,0,0,0,0,0,0,0
mY3SEMTROas,2,0.052374161202801084,0,0,0,0,0,1,0,0
qNxQRgsF2NA,1,0.06764919365098952,0,0,0,0,0,1,0,0
DUg2SWWK18I,0,0.0,0,0,1,0,0,0,0,0
BJPc49z57bU,1,0.18380504694767474,1,0,0,0,0,0,0,0
EM4odIQZVgw,2,0.030616458661817583,0,0,0,0,0,1,0,0
Kpnd4OVf7oo,4,0.04405141390716886,0,0,0,0,0,0,1,0
6VixqvOcK8E,1,0.06243295808442276,0,0,0,0,0,0,1,0
aOgBWl_kHYY,3,0.04598400116022276,0,0,1,0,0,0,0,0
_O_kWL-YhZE,0,0.0,0,0,1,0,0,0,0,0
FLcRb289uEM,1,0.04878253355628355,1,0,0,0,0,0,0,0
lfHuTtoKQs4,0,0.0,0,0,0,0,1,0,0,0
MnmrEMbDdyA,3,0.06070686403663482,0,0,0,0,0,1,0,0
L3MtFGWRXAA,1,0.02635285246789964,0,0,0,0,1,0,0,0
